;genres;artists;acousticness;danceability;duration_ms;energy;instrumentalness;liveness;loudness;speechiness;tempo;valence;popularity;key;mode;count
13229;['british classical piano', 'classical performance'];Kathryn Stott;0.985;0.1239499999999999;260433.5;0.0216;0.8365;0.07675;-29.1355;0.04445;104.152;0.0473;57.0;2;1;4
13232;['country'];Kathy Mattea;0.4499818181818181;0.623;214172.0909090909;0.4442727272727273;2.0618181818181823e-05;0.1096272727272727;-13.226636363636365;0.0339636363636363;101.67963636363636;0.6211818181818182;37.54545454545455;7;1;11
13234;['christian music'];Kathy Troccoli;0.611;0.5345;236167.0;0.3215;0.0;0.127;-10.9725;0.0361;92.0045;0.18565;42.5;7;1;4
13236;['baroque violin'];Kati Debretzeni;0.968;0.204;89960.0;0.0214;0.0317;0.107;-24.423;0.0462;94.003;0.225;49.0;8;1;2
13238;['classical piano', 'french classical piano'];Katia Labèque;0.9955;0.4465;159152.5;0.007515;0.9055;0.0957;-35.582;0.04505;64.564;0.273;51.0;11;1;2
13240;['acoustic pop'];Katie Herzig;0.00049;0.628;318307.0;0.782;0.203;0.117;-8.225;0.0429;115.0;0.0691;53.0;0;1;2
13243;['country rap', 'redneck'];Katie Noel;0.06115;0.7164999999999999;193887.0;0.5549999999999999;0.0;0.0798;-8.7135;0.08175;146.5145;0.4155;62.5;8;1;4
13248;['new wave pop'];Katrina & The Waves;0.006355;0.5954999999999999;227366.5;0.906;0.2305;0.1454;-9.6125;0.04385;109.458;0.9525;64.5;10;1;4
13250;['dance pop', 'pop', 'pop dance', 'post-teen pop'];Katy;0.3385150000000001;0.8225;325844.0;0.447;0.246;0.0706;-8.141;0.12295;108.7145;0.6775;21.0;7;1;4
13251;['piano rock', 'viral pop'];Katy McAllister;0.917;0.561;228920.0;0.252;0.0;0.106;-9.448;0.0345;144.226;0.346;50.0;7;0;2
13253;['dance pop', 'pop', 'pop dance', 'post-teen pop'];Katy Perry;0.0761415495495495;0.6572972972972972;218247.2612612613;0.7591531531531531;3.386558558558558e-05;0.2081990990990991;-4.947792792792796;0.0553603603603603;126.9646216216216;0.6203333333333332;61.14414414414414;5;1;111
13254;['vintage italian pop'];Katyna Ranieri;0.939;0.22;171853.0;0.358;0.00013;0.0987;-6.83;0.0289;100.976;0.146;37.0;0;1;2
13258;['g funk', 'west coast rap'];Kausion;0.2974999999999999;0.7039354838709675;170524.4193548387;0.6304193548387099;0.000472864516129;0.4308322580645159;-9.867709677419354;0.4209354838709677;105.31151612903224;0.5473870967741934;35.38709677419355;1;1;31
13260;['classic israeli pop', 'israeli rock'];Kaveret;0.4794000000000001;0.618;207957.4;0.6038;2.7e-07;0.17712;-10.198000000000002;0.0493;102.7108;0.8544;39.6;9;1;10
13261;['filter house'];Kavinsky;0.0521919999999999;0.6;291781.4;0.8590000000000001;0.2144;0.2538;-5.6768;0.04834;105.42260000000002;0.3084;60.4;9;0;5
13262;['classic bollywood', 'desi pop', 'filmi', 'modern bollywood', 'sufi'];Kavita Krishnamurthy;0.4797500000000002;0.5644375000000001;433038.4375;0.659875;0.00041169375;0.18575625;-9.4128125;0.1129;125.294125;0.6769374999999999;30.3125;10;1;16
13263;['filmi', 'hindi indie', 'indian indie', 'modern bollywood', 'sufi'];Kavita Seth;0.1346333333333333;0.6813333333333333;272599.0;0.7696666666666667;0.0007059999999999;0.1338;-5.916333333333334;0.043;116.65666666666668;0.7416666666666667;51.0;11;0;3
13264;['hawaiian', 'slack-key guitar'];Kawika Kahiapo;0.637;0.902;202360.0;0.435;0.000102;0.105;-11.697;0.0661;130.04399999999998;0.711;50.0;7;1;2
13267;['classical organ'];Kay Johannsen;0.979;0.192;222253.5;0.14275;0.8015000000000001;0.292;-19.2855;0.03885;107.4225;0.05105;46.5;7;0;4
13270;['adult standards', 'big band', 'deep adult standards', 'easy listening', 'lounge', 'swing', 'torch song', 'vocal jazz'];Kay Starr;0.7774615384615385;0.6006923076923077;169094.38461538462;0.4041538461538462;5.016923076923077e-06;0.3056153846153846;-9.674230769230768;0.0658615384615384;130.0426923076923;0.6215384615384616;26.61538461538461;8;1;13
